DATA,SRAG,PNEUMONIA,INSUFICIENCIA RESPIRATORIA,SEPTICEMIA,DEMAIS OBITOS,COVID19
2010-10-04,0.0,74.0,29.0,54.0,137.0,0.0
2010-10-05,0.0,67.0,32.0,50.0,163.0,0.0
2010-10-06,0.0,73.0,29.0,49.0,168.0,0.0
2010-10-07,0.0,82.0,28.0,48.0,166.0,0.0
2010-10-08,0.0,67.0,33.0,44.0,175.0,0.0
2010-10-09,0.0,79.0,28.0,45.0,124.0,0.0
2010-10-10,0.0,92.0,21.0,48.0,137.0,0.0
2010-10-11,0.0,84.0,41.0,50.0,145.0,0.0
2010-10-12,0.0,78.0,14.0,50.0,154.0,0.0
2010-10-13,0.0,69.0,19.0,39.0,173.0,0.0
2010-10-14,0.0,82.0,30.0,53.0,163.0,0.0
2010-10-15,0.0,77.0,33.0,54.0,166.0,0.0
2010-10-16,0.0,85.0,27.0,69.0,159.0,0.0
2010-10-17,0.0,88.0,25.0,35.0,132.0,0.0
2010-10-18,0.0,74.0,29.0,48.0,182.0,0.0
2010-10-19,0.0,58.0,42.0,43.0,122.0,0.0
2010-10-20,0.0,76.0,24.0,59.0,147.0,0.0
2010-10-21,0.0,82.0,25.0,50.0,190.0,0.0
2010-10-22,0.0,85.0,23.0,47.0,152.0,0.0
2010-10-23,0.0,66.0,26.0,50.0,157.0,0.0
2010-10-24,0.0,75.0,26.0,47.0,159.0,0.0
2010-10-25,0.0,84.0,31.0,45.0,166.0,0.0
2010-10-26,0.0,64.0,27.0,34.0,140.0,0.0
2010-10-27,0.0,68.0,35.0,44.0,158.0,0.0
2010-10-28,0.0,59.0,25.0,51.0,152.0,0.0
2010-10-29,0.0,76.0,30.0,61.0,150.0,0.0
2010-10-30,0.0,86.0,31.0,63.0,164.0,0.0
2010-10-31,0.0,80.0,29.0,61.0,134.0,0.0
2010-11-01,0.0,87.0,29.0,50.0,168.0,0.0
2010-11-02,0.0,74.0,32.0,53.0,147.0,0.0
2010-11-03,0.0,68.0,23.0,44.0,137.0,0.0
2010-11-04,0.0,63.0,24.0,39.0,168.0,0.0
2010-11-05,0.0,72.0,27.0,58.0,162.0,0.0
2010-11-06,0.0,82.0,26.0,52.0,153.0,0.0
2010-11-07,0.0,76.0,31.0,55.0,140.0,0.0
2010-11-08,0.0,75.0,31.0,55.0,166.0,0.0
2010-11-09,0.0,77.0,21.0,61.0,158.0,0.0
2010-11-10,0.0,55.0,43.0,59.0,151.0,0.0
2010-11-11,0.0,90.0,14.0,53.0,135.0,0.0
2010-11-12,0.0,60.0,34.0,59.0,151.0,0.0
2010-11-13,0.0,49.0,15.0,57.0,148.0,0.0
2010-11-14,0.0,61.0,27.0,54.0,161.0,0.0
2010-11-15,0.0,69.0,28.0,46.0,148.0,0.0
2010-11-16,0.0,74.0,25.0,51.0,171.0,0.0
2010-11-17,0.0,78.0,24.0,53.0,162.0,0.0
2010-11-18,0.0,74.0,23.0,52.0,169.0,0.0
2010-11-19,0.0,87.0,33.0,61.0,156.0,0.0
2010-11-20,0.0,77.0,32.0,54.0,184.0,0.0
2010-11-21,0.0,90.0,35.0,48.0,140.0,0.0
