DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2010-12-20,71.0,4.0,11.0,17.0,0.0,0.0
2010-12-21,79.0,13.0,8.0,16.0,0.0,0.0
2010-12-22,69.0,16.0,7.0,13.0,0.0,0.0
2010-12-23,59.0,21.0,10.0,10.0,0.0,0.0
2010-12-24,59.0,12.0,4.0,13.0,0.0,0.0
2010-12-25,72.0,13.0,8.0,14.0,0.0,0.0
2010-12-26,79.0,15.0,14.0,14.0,0.0,0.0
2010-12-27,63.0,10.0,8.0,17.0,0.0,0.0
2010-12-28,63.0,13.0,12.0,13.0,0.0,0.0
2010-12-29,63.0,18.0,12.0,14.0,0.0,0.0
2010-12-30,73.0,18.0,8.0,9.0,0.0,0.0
2010-12-31,78.0,12.0,11.0,13.0,0.0,0.0
2011-01-01,69.0,16.0,15.0,20.0,0.0,0.0
2011-01-02,83.0,12.0,10.0,25.0,0.0,0.0
2011-01-03,75.0,11.0,9.0,17.0,0.0,0.0
2011-01-04,85.0,12.0,12.0,14.0,0.0,0.0
2011-01-05,70.0,16.0,12.0,18.0,0.0,0.0
2011-01-06,80.0,17.0,12.0,15.0,0.0,0.0
2011-01-07,72.0,3.0,17.0,13.0,0.0,0.0
2011-01-08,73.0,16.0,8.0,18.0,0.0,0.0
2011-01-09,68.0,14.0,10.0,17.0,0.0,0.0
2011-01-10,76.0,14.0,17.0,20.0,0.0,0.0
2011-01-11,66.0,12.0,11.0,12.0,0.0,0.0
2011-01-12,76.0,9.0,11.0,16.0,0.0,0.0
2011-01-13,80.0,11.0,8.0,17.0,0.0,0.0
2011-01-14,66.0,8.0,11.0,15.0,0.0,0.0
2011-01-15,75.0,23.0,14.0,16.0,0.0,0.0
2011-01-16,51.0,7.0,9.0,23.0,0.0,0.0
2011-01-17,76.0,16.0,16.0,19.0,0.0,0.0
2011-01-18,76.0,16.0,15.0,12.0,0.0,0.0
2011-01-19,70.0,18.0,16.0,16.0,0.0,0.0
2011-01-20,76.0,8.0,13.0,18.0,0.0,0.0
2011-01-21,67.0,18.0,15.0,15.0,0.0,0.0
2011-01-22,54.0,17.0,9.0,20.0,0.0,0.0
2011-01-23,50.0,14.0,14.0,18.0,0.0,0.0
2011-01-24,79.0,17.0,15.0,19.0,0.0,0.0
2011-01-25,55.0,13.0,12.0,17.0,0.0,0.0
2011-01-26,68.0,11.0,15.0,25.0,0.0,0.0
2011-01-27,59.0,13.0,11.0,16.0,0.0,0.0
2011-01-28,58.0,12.0,17.0,21.0,0.0,0.0
2011-01-29,72.0,16.0,17.0,21.0,0.0,0.0
2011-01-30,69.0,14.0,16.0,18.0,0.0,0.0
2011-01-31,86.0,17.0,19.0,24.0,0.0,0.0
2011-02-01,67.0,18.0,15.0,14.0,0.0,0.0
2011-02-02,76.0,12.0,9.0,19.0,0.0,0.0
2011-02-03,72.0,16.0,11.0,17.0,0.0,0.0
2011-02-04,80.0,12.0,12.0,15.0,0.0,0.0
2011-02-05,79.0,11.0,9.0,29.0,0.0,0.0
2011-02-06,67.0,8.0,12.0,15.0,0.0,0.0
2011-02-07,85.0,8.0,9.0,26.0,0.0,0.0
2011-02-08,61.0,13.0,10.0,15.0,0.0,0.0
2011-02-09,79.0,24.0,17.0,16.0,0.0,0.0
2011-02-10,73.0,9.0,10.0,15.0,0.0,0.0
2011-02-11,66.0,14.0,18.0,21.0,0.0,0.0
2011-02-12,66.0,14.0,12.0,11.0,0.0,0.0
2011-02-13,53.0,10.0,7.0,15.0,0.0,0.0
2011-02-14,53.0,13.0,13.0,15.0,0.0,0.0
2011-02-15,71.0,15.0,13.0,20.0,0.0,0.0
2011-02-16,54.0,7.0,16.0,28.0,0.0,0.0
2011-02-17,56.0,11.0,11.0,26.0,0.0,0.0
