DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2011-03-05,25.0,9.0,11.0,7.0,0.0,0.0
2011-03-06,49.0,3.0,19.0,2.0,0.0,0.0
2011-03-07,45.0,5.0,6.0,8.0,0.0,0.0
2011-03-08,42.0,8.0,8.0,9.0,0.0,0.0
2011-03-09,31.0,9.0,7.0,10.0,0.0,0.0
2011-03-10,23.0,7.0,9.0,7.0,0.0,0.0
2011-03-11,30.0,9.0,10.0,3.0,0.0,0.0
2011-03-12,41.0,6.0,6.0,7.0,0.0,0.0
2011-03-13,34.0,6.0,12.0,10.0,0.0,0.0
2011-03-14,45.0,5.0,9.0,5.0,0.0,0.0
2011-03-15,27.0,10.0,16.0,4.0,0.0,0.0
