DATA,DEMAIS OBITOS,INSUFICIENCIA RESPIRATORIA,PNEUMONIA,SEPTICEMIA,SRAG,COVID19
2011-01-02,32.0,1.0,14.0,5.0,0.0,0.0
2011-01-03,27.0,9.0,8.0,8.0,0.0,0.0
2011-01-04,34.0,5.0,8.0,7.0,0.0,0.0
2011-01-05,28.0,2.0,11.0,9.0,0.0,0.0
2011-01-06,26.0,6.0,10.0,6.0,0.0,0.0
2011-01-07,23.0,4.0,10.0,8.0,0.0,0.0
2011-01-08,25.0,2.0,9.0,4.0,0.0,0.0
2011-01-09,27.0,11.0,12.0,9.0,0.0,0.0
2011-01-10,22.0,5.0,7.0,11.0,0.0,0.0
2011-01-11,29.0,4.0,12.0,6.0,0.0,0.0
2011-01-12,32.0,11.0,6.0,6.0,0.0,0.0
2011-01-13,18.0,11.0,4.0,3.0,0.0,0.0
2011-01-14,32.0,7.0,10.0,8.0,0.0,0.0
2011-01-15,21.0,12.0,9.0,8.0,0.0,0.0
2011-01-16,19.0,8.0,11.0,6.0,0.0,0.0
2011-01-17,24.0,7.0,15.0,3.0,0.0,0.0
2011-01-18,41.0,6.0,11.0,8.0,0.0,0.0
2011-01-19,35.0,3.0,9.0,6.0,0.0,0.0
2011-01-20,33.0,4.0,9.0,6.0,0.0,0.0
2011-01-21,17.0,2.0,7.0,9.0,0.0,0.0
2011-01-22,32.0,5.0,5.0,9.0,0.0,0.0
2011-01-23,22.0,3.0,7.0,5.0,0.0,0.0
2011-01-24,29.0,8.0,11.0,8.0,0.0,0.0
2011-01-25,30.0,5.0,5.0,6.0,0.0,0.0
2011-01-26,31.0,8.0,10.0,8.0,0.0,0.0
2011-01-27,29.0,2.0,8.0,4.0,0.0,0.0
2011-01-28,28.0,6.0,6.0,10.0,0.0,0.0
2011-01-29,36.0,8.0,11.0,4.0,0.0,0.0
2011-01-30,31.0,3.0,12.0,8.0,0.0,0.0
2011-01-31,30.0,10.0,9.0,5.0,0.0,0.0
2011-02-01,27.0,6.0,7.0,15.0,0.0,0.0
2011-02-02,25.0,3.0,8.0,5.0,0.0,0.0
2011-02-03,35.0,5.0,2.0,5.0,1.0,0.0
2011-02-04,35.0,7.0,6.0,6.0,0.0,0.0
2011-02-05,38.0,10.0,8.0,9.0,0.0,0.0
2011-02-06,23.0,3.0,9.0,10.0,0.0,0.0
2011-02-07,34.0,8.0,8.0,7.0,0.0,0.0
2011-02-08,27.0,4.0,5.0,10.0,0.0,0.0
2011-02-09,33.0,8.0,16.0,9.0,0.0,0.0
2011-02-10,37.0,5.0,2.0,8.0,0.0,0.0
2011-02-11,31.0,4.0,8.0,4.0,0.0,0.0
2011-02-12,24.0,5.0,10.0,4.0,0.0,0.0
2011-02-13,26.0,8.0,7.0,9.0,0.0,0.0
2011-02-14,24.0,7.0,7.0,9.0,0.0,0.0
2011-02-15,35.0,4.0,9.0,6.0,0.0,0.0
2011-02-16,35.0,4.0,9.0,4.0,0.0,0.0
2011-02-17,32.0,7.0,12.0,10.0,0.0,0.0
2011-02-18,29.0,5.0,3.0,9.0,0.0,0.0
2011-02-19,25.0,4.0,7.0,10.0,0.0,0.0
2011-02-20,29.0,3.0,16.0,10.0,0.0,0.0
2011-02-21,26.0,3.0,10.0,7.0,0.0,0.0
2011-02-22,30.0,7.0,12.0,5.0,0.0,0.0
2011-02-23,24.0,9.0,5.0,7.0,0.0,0.0
2011-02-24,25.0,4.0,6.0,9.0,0.0,0.0
2011-02-25,31.0,1.0,7.0,8.0,0.0,0.0
2011-02-26,26.0,4.0,9.0,7.0,0.0,0.0
2011-02-27,35.0,7.0,8.0,9.0,0.0,0.0
2011-02-28,17.0,6.0,11.0,7.0,0.0,0.0
2011-03-01,19.0,10.0,11.0,5.0,0.0,0.0
2011-03-02,21.0,6.0,8.0,10.0,0.0,0.0
2011-03-03,34.0,5.0,6.0,3.0,0.0,0.0
2011-03-04,32.0,6.0,7.0,6.0,0.0,0.0
2011-03-05,36.0,9.0,3.0,13.0,0.0,0.0
2011-03-06,32.0,10.0,7.0,9.0,0.0,0.0
2011-03-07,28.0,7.0,6.0,8.0,0.0,0.0
2011-03-08,38.0,12.0,15.0,7.0,0.0,0.0
2011-03-09,22.0,5.0,9.0,8.0,0.0,0.0
2011-03-10,26.0,3.0,6.0,11.0,0.0,0.0
2011-03-11,27.0,6.0,7.0,5.0,0.0,0.0
2011-03-12,29.0,6.0,7.0,7.0,0.0,0.0
2011-03-13,20.0,8.0,5.0,9.0,0.0,0.0
2011-03-14,38.0,3.0,13.0,15.0,0.0,0.0
2011-03-15,31.0,1.0,4.0,7.0,0.0,0.0
